cluster	gene	avg_logFC	pct.1	pct.2	p_val	p_val_adj	description
2	TNFAIP3	0.706847027236826	0.663	0.298	0	0	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]
2	IER5	0.693963217993064	0.697	0.455	0	0	immediate early response 5 [Source:HGNC Symbol;Acc:HGNC:5393]
2	CCN1	0.688128962134398	0.943	0.847	0	0	cellular communication network factor 1 [Source:HGNC Symbol;Acc:HGNC:2654]
2	DLX2	0.677209592260009	0.753	0.418	0	0	distal-less homeobox 2 [Source:HGNC Symbol;Acc:HGNC:2915]
2	THUMPD3-AS1	0.635439045153708	0.958	0.87	0	0	THUMPD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44478]
2	SNAI1	0.623045299239774	0.47	0.216	0	0	snail family transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:11128]
2	PPP1R15A	0.619729272877607	0.847	0.586	0	0	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]
2	TRA2A	0.611650992261918	0.865	0.63	0	0	transformer 2 alpha homolog [Source:HGNC Symbol;Acc:HGNC:16645]
2	ZNF34	0.609529517602375	0.702	0.339	0	0	zinc finger protein 34 [Source:HGNC Symbol;Acc:HGNC:13098]
2	ARL4A	0.606284928460058	0.714	0.45	0	0	ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]
2	IER3	0.604670281016787	0.895	0.74	0	0	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]
2	TCEAL9	0.602424566462977	0.998	0.985	0	0	transcription elongation factor A like 9 [Source:HGNC Symbol;Acc:HGNC:30084]
2	SMAD7	0.600427609471181	0.842	0.678	0	0	SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]
2	KLF10	0.597828023878423	0.826	0.552	0	0	Kruppel like factor 10 [Source:HGNC Symbol;Acc:HGNC:11810]
2	RSRC2	0.597508358343217	0.987	0.957	0	0	arginine and serine rich coiled-coil 2 [Source:HGNC Symbol;Acc:HGNC:30559]
2	GATA2	0.59286800247722	0.816	0.549	0	0	GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]
2	TNF	0.58760860521561	0.461	0.212	0	0	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]
2	CITED2	0.576818972255785	0.894	0.736	0	0	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]
2	ELF3	0.570448863523191	0.972	0.948	0	0	E74 like ETS transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3318]
2	GADD45A	0.566418911141669	0.921	0.78	0	0	growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]
2	TRA2B	0.563694225762407	0.985	0.945	0	0	transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781]
2	EFNA1	0.56193816401647	0.83	0.681	0	0	ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]
2	UBC	0.554258830963911	1	0.998	0	0	ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468]
2	NXF1	0.540013948917442	0.833	0.598	0	0	nuclear RNA export factor 1 [Source:HGNC Symbol;Acc:HGNC:8071]
2	ZFP36L1	0.537354868110555	0.949	0.842	0	0	ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]
2	AL627171.2	0.537286124082045	0.771	0.557	0	0	novel transcript
2	MTRNR2L12	0.534733745953808	0.958	0.868	0	0	MT-RNR2 like 12 [Source:HGNC Symbol;Acc:HGNC:37169]
2	SNHG17	0.531990985578869	0.908	0.77	0	0	small nucleolar RNA host gene 17 [Source:HGNC Symbol;Acc:HGNC:48600]
2	SLC39A10	0.52330398225983	0.709	0.485	0	0	solute carrier family 39 member 10 [Source:HGNC Symbol;Acc:HGNC:20861]
2	CCNL1	0.517057707801703	0.974	0.889	0	0	cyclin L1 [Source:HGNC Symbol;Acc:HGNC:20569]
2	KLF11	0.516405248457081	0.727	0.481	0	0	Kruppel like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]
2	CCN2	0.513994893915353	0.828	0.61	0	0	cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]
2	ZFAS1	0.505922260647021	1	1	0	0	ZNFX1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:33101]
2	SNHG1	0.503366132994541	0.938	0.85	0	0	small nucleolar RNA host gene 1 [Source:HGNC Symbol;Acc:HGNC:32688]
2	BRD2	0.49801707583639	0.97	0.915	0	0	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]
2	TAF1D	0.493957860614847	0.96	0.87	0	0	TATA-box binding protein associated factor, RNA polymerase I subunit D [Source:HGNC Symbol;Acc:HGNC:28759]
2	H2AFX	0.487646593177749	0.912	0.8	0	0	H2A histone family member X [Source:HGNC Symbol;Acc:HGNC:4739]
2	FJX1	0.48593175108936	0.933	0.857	0	0	four-jointed box kinase 1 [Source:HGNC Symbol;Acc:HGNC:17166]
2	NR1D1	0.480715645937109	0.629	0.352	0	0	nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]
2	AC010207.1	0.479713305889183	0.48	0.23	0	0	novel transcript
2	ID4	0.470896967335959	0.878	0.71	0	0	inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]
2	CBX4	0.467944619160934	0.746	0.519	0	0	chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]
2	GADD45G	0.465492573026483	0.314	0.121	0	0	growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]
2	SIX4	0.463433955172197	0.686	0.471	0	0	SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]
2	ZFP36	0.459390362342245	0.906	0.781	0	0	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]
2	RPL38	0.458212521200712	1	1	0	0	ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]
2	KLK15	0.458101067582656	0.739	0.38	0	0	kallikrein related peptidase 15 [Source:HGNC Symbol;Acc:HGNC:20453]
2	THAP1	0.453026662699576	0.772	0.512	0	0	THAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20856]
2	ANKRD12	0.448630852604575	0.958	0.892	0	0	ankyrin repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:29135]
2	SNAPC1	0.447605128703819	0.841	0.613	0	0	small nuclear RNA activating complex polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:11134]
2	CLK4	0.447386796595699	0.768	0.503	0	0	CDC like kinase 4 [Source:HGNC Symbol;Acc:HGNC:13659]
2	ZFP36L2	0.441931486815377	0.931	0.816	0	0	ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]
2	EPHA2	0.437070359533166	0.979	0.937	0	0	EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386]
2	CSRNP1	0.435092943450744	0.779	0.47	0	0	cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300]
2	SNRPD2	0.433349071937212	1	0.999	0	0	small nuclear ribonucleoprotein D2 polypeptide [Source:HGNC Symbol;Acc:HGNC:11159]
2	KMT2E	0.432237181059722	0.943	0.845	0	0	lysine methyltransferase 2E [Source:HGNC Symbol;Acc:HGNC:18541]
2	RPL32	0.430156975762615	1	1	0	0	ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]
2	DUSP1	0.429218519574368	0.684	0.453	0	0	dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]
2	CXCL1	0.427059634804237	0.785	0.488	0	0	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]
2	NUAK2	0.420845443275748	0.738	0.481	0	0	NUAK family kinase 2 [Source:HGNC Symbol;Acc:HGNC:29558]
2	MTHFD2	-0.405956609591412	0.605	0.807	0	0	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]
2	PRSS8	-0.406934014787683	0.214	0.566	0	0	serine protease 8 [Source:HGNC Symbol;Acc:HGNC:9491]
2	GNAI2	-0.407427532455815	0.8	0.904	0	0	G protein subunit alpha i2 [Source:HGNC Symbol;Acc:HGNC:4385]
2	TRAPPC1	-0.407776008607232	0.522	0.783	0	0	trafficking protein particle complex 1 [Source:HGNC Symbol;Acc:HGNC:19894]
2	DTX3L	-0.409033043479109	0.319	0.635	0	0	deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]
2	CKLF	-0.410618805417325	0.825	0.912	0	0	chemokine like factor [Source:HGNC Symbol;Acc:HGNC:13253]
2	APPL1	-0.41169838147372	0.455	0.746	0	0	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1 [Source:HGNC Symbol;Acc:HGNC:24035]
2	UBAC1	-0.413700364553352	0.481	0.767	0	0	UBA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30221]
2	SNHG3	-0.41420280534646	0.86	0.94	0	0	small nucleolar RNA host gene 3 [Source:HGNC Symbol;Acc:HGNC:10118]
2	USP48	-0.414899118867985	0.437	0.705	0	0	ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533]
2	CLNS1A	-0.415592298739	1	1	0	0	chloride nucleotide-sensitive channel 1A [Source:HGNC Symbol;Acc:HGNC:2080]
2	PERP	-0.415893840793346	0.821	0.891	0	0	p53 apoptosis effector related to PMP22 [Source:HGNC Symbol;Acc:HGNC:17637]
2	SYNJ2BP	-0.416881301847678	0.277	0.642	0	0	synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:HGNC:18955]
2	B4GALT5	-0.417551793622614	0.697	0.846	0	0	beta-1,4-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:928]
2	ATP5F1A	-0.418478233602779	0.825	0.911	0	0	ATP synthase F1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:823]
2	ARMC1	-0.418502891094295	0.235	0.594	0	0	armadillo repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:17684]
2	ITGB8	-0.418916478910409	0.953	0.966	0	0	integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]
2	ARPC1A	-0.419924077038316	0.88	0.946	0	0	actin related protein 2/3 complex subunit 1A [Source:HGNC Symbol;Acc:HGNC:703]
2	CCDC85B	-0.422536181245049	0.715	0.87	0	0	coiled-coil domain containing 85B [Source:HGNC Symbol;Acc:HGNC:24926]
2	CMTM6	-0.42380629001015	0.98	0.996	0	0	CKLF like MARVEL transmembrane domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19177]
2	LPP	-0.426163564600231	0.374	0.69	0	0	LIM domain containing preferred translocation partner in lipoma [Source:HGNC Symbol;Acc:HGNC:6679]
2	SCNN1A	-0.427024577016015	0.329	0.64	0	0	sodium channel epithelial 1 alpha subunit [Source:HGNC Symbol;Acc:HGNC:10599]
2	RRM1	-0.427027268359283	0.322	0.636	0	0	ribonucleotide reductase catalytic subunit M1 [Source:HGNC Symbol;Acc:HGNC:10451]
2	MSMO1	-0.428379374022176	0.268	0.589	0	0	methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:HGNC:10545]
2	APP	-0.43012600311421	0.908	0.949	0	0	amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]
2	TNFRSF12A	-0.430236821244541	0.896	0.952	0	0	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]
2	SLC35F5	-0.431556410052693	0.291	0.61	0	0	solute carrier family 35 member F5 [Source:HGNC Symbol;Acc:HGNC:23617]
2	LAPTM4B	-0.432974996348761	0.999	0.999	0	0	lysosomal protein transmembrane 4 beta [Source:HGNC Symbol;Acc:HGNC:13646]
2	PARP1	-0.433215646896797	0.82	0.9	0	0	poly(ADP-ribose) polymerase 1 [Source:HGNC Symbol;Acc:HGNC:270]
2	CBR1	-0.435689447714212	0.32	0.656	0	0	carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]
2	MTDH	-0.436050194078287	0.965	0.991	0	0	metadherin [Source:HGNC Symbol;Acc:HGNC:29608]
2	TTC3	-0.439771168633978	0.952	0.967	0	0	tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]
2	FTH1	-0.44155692205108	1	1	0	0	ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]
2	RPL39L	-0.443451546202706	0.423	0.717	0	0	ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094]
2	NDUFS2	-0.444559428563848	0.465	0.756	0	0	NADH:ubiquinone oxidoreductase core subunit S2 [Source:HGNC Symbol;Acc:HGNC:7708]
2	HSPA8	-0.44517900836812	0.961	0.972	0	0	heat shock protein family A (Hsp70) member 8 [Source:HGNC Symbol;Acc:HGNC:5241]
2	USP14	-0.445747194028632	0.835	0.93	0	0	ubiquitin specific peptidase 14 [Source:HGNC Symbol;Acc:HGNC:12612]
2	PDIA6	-0.45005969788253	0.916	0.948	0	0	protein disulfide isomerase family A member 6 [Source:HGNC Symbol;Acc:HGNC:30168]
2	TMED4	-0.452422291075263	0.493	0.757	0	0	transmembrane p24 trafficking protein 4 [Source:HGNC Symbol;Acc:HGNC:22301]
2	MORF4L2	-0.454551014163525	0.99	0.998	0	0	mortality factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:16849]
2	DUXAP8	-0.45506856237608	0.77	0.896	0	0	double homeobox A pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:32187]
2	TM7SF3	-0.456039498835353	0.845	0.931	0	0	transmembrane 7 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:23049]
2	PRKDC	-0.457334897382768	0.879	0.918	0	0	protein kinase, DNA-activated, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9413]
2	CSDE1	-0.457989229505955	0.97	0.99	0	0	cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]
2	RPN2	-0.458532544123516	0.963	0.986	0	0	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]
2	MACC1	-0.461378026485817	0.398	0.7	0	0	MET transcriptional regulator MACC1 [Source:HGNC Symbol;Acc:HGNC:30215]
2	ZNF706	-0.462036167382161	0.629	0.843	0	0	zinc finger protein 706 [Source:HGNC Symbol;Acc:HGNC:24992]
2	DFFA	-0.46913287747207	0.507	0.774	0	0	DNA fragmentation factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2772]
2	MANF	-0.47087694360802	0.639	0.829	0	0	mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]
2	LGALS3BP	-0.471580777568619	0.469	0.728	0	0	galectin 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]
2	GALNT3	-0.476668269645305	0.444	0.738	0	0	polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125]
2	UBE2T	-0.477918304996004	0.59	0.772	0	0	ubiquitin conjugating enzyme E2 T [Source:HGNC Symbol;Acc:HGNC:25009]
2	IMPA2	-0.483855101571981	0.398	0.673	0	0	inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]
2	LSM8	-0.486973064695391	0.398	0.741	0	0	LSM8 homolog, U6 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:20471]
2	PPFIBP1	-0.489196444197712	0.819	0.884	0	0	PPFIA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9249]
2	PDCD6	-0.493835875803791	0.97	0.993	0	0	programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]
2	MUC1	-0.499993108099034	0.262	0.551	0	0	mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]
2	SDF2L1	-0.501284472696928	0.298	0.634	0	0	stromal cell derived factor 2 like 1 [Source:HGNC Symbol;Acc:HGNC:10676]
2	STUB1	-0.5057593777761	0.693	0.833	0	0	STIP1 homology and U-box containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11427]
2	TMPO	-0.505918798429915	0.64	0.81	0	0	thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]
2	DYNC1H1	-0.508822637987527	0.5	0.756	0	0	dynein cytoplasmic 1 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]
2	HLTF	-0.51103241988701	0.662	0.806	0	0	helicase like transcription factor [Source:HGNC Symbol;Acc:HGNC:11099]
2	C19orf12	-0.51361763998373	0.273	0.69	0	0	chromosome 19 open reading frame 12 [Source:HGNC Symbol;Acc:HGNC:25443]
2	MAL2	-0.514783596378306	0.899	0.954	0	0	mal, T cell differentiation protein 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:13634]
2	MRPS6	-0.516567497554854	0.997	0.999	0	0	mitochondrial ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:14051]
2	CXXC5	-0.516952984172067	0.723	0.879	0	0	CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]
2	TENM3	-0.521458188863862	0.272	0.576	0	0	teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]
2	IDH1	-0.529635741843809	0.284	0.563	0	0	isocitrate dehydrogenase (NADP(+)) 1, cytosolic [Source:HGNC Symbol;Acc:HGNC:5382]
2	TM4SF1	-0.530357677574349	0.808	0.889	0	0	transmembrane 4 L six family member 1 [Source:HGNC Symbol;Acc:HGNC:11853]
2	CD9	-0.530468212401613	0.992	0.996	0	0	CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]
2	PARP14	-0.538728615907344	0.351	0.696	0	0	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]
2	SQLE	-0.540998450972801	0.398	0.669	0	0	squalene epoxidase [Source:HGNC Symbol;Acc:HGNC:11279]
2	SLC38A1	-0.550937317327298	0.943	0.979	0	0	solute carrier family 38 member 1 [Source:HGNC Symbol;Acc:HGNC:13447]
2	CLDN7	-0.553834991629564	0.746	0.897	0	0	claudin 7 [Source:HGNC Symbol;Acc:HGNC:2049]
2	TACSTD2	-0.556666492359783	0.634	0.804	0	0	tumor associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530]
2	PABPC1	-0.565933989766839	0.998	1	0	0	poly(A) binding protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:8554]
2	JAK1	-0.566470901448079	0.529	0.779	0	0	Janus kinase 1 [Source:HGNC Symbol;Acc:HGNC:6190]
2	TRHDE	-0.569966745482955	0.383	0.666	0	0	thyrotropin releasing hormone degrading enzyme [Source:HGNC Symbol;Acc:HGNC:30748]
2	EPRS	-0.572138292298122	0.53	0.789	0	0	glutamyl-prolyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:3418]
2	PGM2L1	-0.575347697476888	0.367	0.66	0	0	phosphoglucomutase 2 like 1 [Source:HGNC Symbol;Acc:HGNC:20898]
2	PRXL2A	-0.610085325354591	0.342	0.658	0	0	peroxiredoxin like 2A [Source:HGNC Symbol;Acc:HGNC:28651]
2	CLDN3	-0.614375563982763	0.848	0.926	0	0	claudin 3 [Source:HGNC Symbol;Acc:HGNC:2045]
2	FADS1	-0.619291974503592	0.51	0.77	0	0	fatty acid desaturase 1 [Source:HGNC Symbol;Acc:HGNC:3574]
2	HMGCS1	-0.637716203626718	0.393	0.669	0	0	3-hydroxy-3-methylglutaryl-CoA synthase 1 [Source:HGNC Symbol;Acc:HGNC:5007]
2	CD24	-0.641651663399125	0.905	0.954	0	0	CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]
2	ARHGAP29	-0.671065668748281	0.962	0.957	0	0	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]
2	RAB11FIP4	-0.682950691836271	0.279	0.57	0	0	RAB11 family interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:30267]
2	PAX8	-0.73795972255376	0.437	0.747	0	0	paired box 8 [Source:HGNC Symbol;Acc:HGNC:8622]
2	MALAT1	-0.797184299725264	1	1	0	0	metastasis associated lung adenocarcinoma transcript 1 [Source:HGNC Symbol;Acc:HGNC:29665]
2	CP	-0.850822146159369	0.563	0.749	0	0	ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]
2	CDH6	-0.857348190974064	0.321	0.624	0	0	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]
2	NEAT1	-1.00682018997951	0.999	0.999	0	0	nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]
2	TBCC	0.419063784620552	0.669	0.472	7.97503847948823e-307	1.88298633539197e-302	tubulin folding cofactor C [Source:HGNC Symbol;Acc:HGNC:11580]
2	RAI14	-0.429536131492307	0.964	0.962	4.67550897546482e-305	1.103934424197e-300	retinoic acid induced 14 [Source:HGNC Symbol;Acc:HGNC:14873]
2	SLC50A1	-0.443516329412503	0.55	0.753	4.98938860511942e-300	1.17804454355475e-295	solute carrier family 50 member 1 [Source:HGNC Symbol;Acc:HGNC:30657]
2	PDIA4	-0.406678618978197	0.442	0.697	1.04542269723009e-298	2.46834753042998e-294	protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]
2	ARPC1B	-0.525322927227672	0.848	0.886	2.62817764745133e-298	6.20539024339734e-294	actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]
2	ABLIM1	-0.436552552684202	0.395	0.657	2.61465116285925e-293	6.17345286062699e-289	actin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:78]
2	IL1R1	-0.408236489411146	0.226	0.494	1.52552418933048e-292	3.6019151634282e-288	interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]
2	ID3	0.499951274664895	0.909	0.756	4.96087265738852e-288	1.171311643136e-283	inhibitor of DNA binding 3, HLH protein [Source:HGNC Symbol;Acc:HGNC:5362]
2	TNFAIP2	-0.408289460926933	0.79	0.862	3.59294137071351e-284	8.48329387039168e-280	TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]
2	BCL6	0.428007526236681	0.588	0.378	4.19397422079953e-284	9.90239253272977e-280	BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]
2	SLC34A2	-0.460214304730954	0.336	0.593	7.72607733391668e-284	1.82420411931107e-279	solute carrier family 34 member 2 [Source:HGNC Symbol;Acc:HGNC:11020]
2	MUC16	-0.484202494591861	0.486	0.715	5.28762001900166e-282	1.24845996268648e-277	mucin 16, cell surface associated [Source:HGNC Symbol;Acc:HGNC:15582]
2	AC100800.1	0.440550007586534	0.404	0.195	6.99098743024317e-280	1.65064204215472e-275	novel transcript, antisense to PSD3
2	SCARA3	-0.411956987750895	0.301	0.559	8.61936050851661e-280	2.03511720966586e-275	scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]
2	CYP51A1	-0.427954370956277	0.395	0.647	1.19601379897079e-277	2.82390818074994e-273	cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649]
2	SYNE2	-0.510217750706442	0.474	0.689	9.70856982224334e-277	2.29229042072988e-272	spectrin repeat containing nuclear envelope protein 2 [Source:HGNC Symbol;Acc:HGNC:17084]
2	FASN	-0.461703329933909	0.794	0.868	1.93005310881824e-276	4.55704839523075e-272	fatty acid synthase [Source:HGNC Symbol;Acc:HGNC:3594]
2	S100A14	-0.4215182571166	0.762	0.848	1.0113176679684e-273	2.3878221458402e-269	S100 calcium binding protein A14 [Source:HGNC Symbol;Acc:HGNC:18901]
2	DHCR24	-0.479340539536264	0.886	0.905	1.34721427222611e-271	3.18090761815308e-267	24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]
2	AC108134.2	0.467057563567349	0.438	0.242	4.8815283059155e-263	1.15257764830971e-258	novel transcript
2	FADS2	-0.418672871101441	0.377	0.623	3.755680149495e-259	8.86753640097264e-255	fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]
2	ITPR2	-0.411076537151318	0.303	0.546	6.73560411447597e-250	1.59034348746892e-245	inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]
2	MAL	-0.450160594976483	0.272	0.514	2.71585532784744e-249	6.41240601458058e-245	mal, T cell differentiation protein [Source:HGNC Symbol;Acc:HGNC:6817]
2	TM7SF2	-0.448276940806841	0.453	0.674	5.01704113317627e-249	1.18457358195425e-244	transmembrane 7 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11863]
2	CEBPD	0.545297841997825	0.843	0.703	5.08176623913693e-245	1.19985582672262e-240	CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]
2	ADAMTS5	0.477408783415404	0.491	0.294	1.56755976593233e-240	3.70116536334283e-236	ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]
2	SCD	-0.697823376849056	0.809	0.842	3.94452645121663e-234	9.31342140396758e-230	stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]
2	HELLS	-0.422622377046372	0.534	0.708	5.28186001197286e-231	1.24709996742691e-226	helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]
2	TMEM100	-0.439164887690985	0.161	0.394	1.30219354557488e-229	3.07460918045684e-225	transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]
