cluster	gene	avg_logFC	pct.1	pct.2	p_val	p_val_adj	description
19	BIRC5	0.700884726975449	0.988	0.894	2.23828681374116e-147	5.28481899592425e-143	baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]
19	HMMR	1.41492802109545	0.872	0.604	8.82986269068441e-145	2.0848188798975e-140	hyaluronan mediated motility receptor [Source:HGNC Symbol;Acc:HGNC:5012]
19	CKS1B	0.61908882738471	0.999	0.986	2.89934200619149e-143	6.84563641081874e-139	CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]
19	TPX2	0.743442800166283	0.966	0.795	3.21699328600791e-141	7.59564284759328e-137	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]
19	TUBA1B	0.631772256282539	1	0.992	1.61959195977227e-130	3.82401857621831e-126	tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]
19	RACGAP1	0.687273796626468	0.791	0.468	5.17764244279328e-130	1.22249315716792e-125	Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]
19	KIF23	0.644273765509757	0.85	0.538	5.55920753560376e-123	1.3125844912314e-118	kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]
19	NEK2	0.545761800708995	0.612	0.257	3.43647748721711e-122	8.11386699506833e-118	NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]
19	CCNA2	0.58280662313562	0.813	0.455	2.00951216870885e-117	4.74465918153847e-113	cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]
19	NUF2	0.526236848693007	0.665	0.295	4.81089206480977e-116	1.13589972542223e-111	NUF2 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:14621]
19	NEAT1	-1.14051305213405	0.993	0.999	8.14588368427254e-108	1.92332459669359e-103	nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]
19	MALAT1	-1.0898303555001	1	1	1.46105768889435e-107	3.44970330924845e-103	metastasis associated lung adenocarcinoma transcript 1 [Source:HGNC Symbol;Acc:HGNC:29665]
19	PRC1	0.589445038989573	0.84	0.52	1.642430911306e-104	3.87794362468459e-100	protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]
19	MT-ND1	-0.925338222295385	0.999	0.998	2.72258667660842e-104	6.42829940214015e-100	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]
19	MT-ND3	-0.914459370999005	0.997	0.999	3.75746495658841e-102	8.87175050900089e-98	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]
19	KNSTRN	0.520592932042789	0.741	0.415	4.0500632724187e-102	9.5626043925078e-98	kinetochore localized astrin (SPAG5) binding protein [Source:HGNC Symbol;Acc:HGNC:30767]
19	ARL6IP1	1.01786730035946	0.959	0.879	4.50642785813503e-101	1.06401268158426e-96	ADP ribosylation factor like GTPase 6 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:697]
19	MT-CO1	-0.918738243588424	1	0.999	6.03893551827864e-101	1.42585306522077e-96	mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419]
19	MT-ND2	-0.907967987301438	0.988	0.997	6.75429332627245e-100	1.59475619726619e-95	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 [Source:HGNC Symbol;Acc:HGNC:7456]
19	AURKB	0.485035255373098	0.596	0.264	1.55007543838556e-99	3.65988311757214e-95	aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]
19	MT-CO2	-0.835058034226302	1	1	9.96125905093436e-99	2.35195287451611e-94	mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]
19	CDCA2	0.568665518039752	0.635	0.316	3.61558667713491e-97	8.53676170338324e-93	cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623]
19	MT-ATP6	-1.04329595621885	0.997	0.999	1.53237540480875e-96	3.61809156829394e-92	mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414]
19	NDC80	0.4859134130292	0.666	0.321	1.94549304560174e-95	4.59350362997027e-91	NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]
19	MT-ND4	-0.970996587530333	0.999	0.999	2.64730699356326e-93	6.25055654250222e-89	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]
19	MT-CYB	-0.886858497857693	0.993	0.999	9.01893034336823e-93	2.12945964337267e-88	mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]
19	MT-CO3	-1.0105933563371	1	0.999	8.74757832139802e-91	2.06539071746529e-86	mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]
19	ASPM	0.741954227835628	0.91	0.689	1.85836997902343e-88	4.38779735747222e-84	abnormal spindle microtubule assembly [Source:HGNC Symbol;Acc:HGNC:19048]
19	JPT1	0.415726845289682	1	1	2.19510578541306e-88	5.18286426993877e-84	Jupiter microtubule associated homolog 1 [Source:HGNC Symbol;Acc:HGNC:14569]
19	CENPF	0.583894946523613	0.968	0.836	5.45318319065331e-88	1.28755108314515e-83	centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]
19	MKI67	0.487918256385471	0.915	0.664	1.99408807852533e-86	4.70824136220615e-82	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]
19	KIF18A	0.544322900093665	0.621	0.327	2.60074522566914e-86	6.1406195523274e-82	kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]
19	SGO1	0.500399223180651	0.763	0.529	2.59844824071327e-84	6.13519614114811e-80	shugoshin 1 [Source:HGNC Symbol;Acc:HGNC:25088]
19	TUBB4B	0.529213704261385	0.996	0.993	8.46245218025036e-84	1.99806958427891e-79	tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]
19	CENPE	0.472352621996125	0.721	0.4	7.66586737327625e-82	1.80998794550425e-77	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]
19	MT-ND5	-0.866468532078903	0.874	0.961	1.21889828281988e-80	2.87794073556601e-76	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5 [Source:HGNC Symbol;Acc:HGNC:7461]
19	MAD2L1	0.448883287918729	0.957	0.833	1.99496641765388e-80	4.71031520872257e-76	mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]
19	UBALD2	0.491576144923514	0.922	0.775	1.62999095496472e-76	3.8485716437672e-72	UBA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28438]
19	AHNAK	-0.626556504420017	0.846	0.933	2.35868108363544e-75	5.56908190657163e-71	AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347]
19	TTK	0.448268118954744	0.625	0.336	8.96476677160543e-74	2.11667108244376e-69	TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]
19	CEP55	0.432375551477864	0.826	0.532	7.8441561549685e-73	1.85208370974961e-68	centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]
19	SGO2	0.483433241004778	0.681	0.42	8.76812508451126e-70	2.07024201370395e-65	shugoshin 2 [Source:HGNC Symbol;Acc:HGNC:30812]
19	MT-ND6	-0.83307645556473	0.624	0.829	2.89220297912388e-69	6.8287804540094e-65	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]
19	MTRNR2L12	-0.655125536473531	0.763	0.885	4.12152744934425e-68	9.73133846064671e-64	MT-RNR2 like 12 [Source:HGNC Symbol;Acc:HGNC:37169]
19	KIF2C	0.406211279956956	0.634	0.374	4.39869210045515e-63	1.03857519183846e-58	kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]
19	HMGB3	0.438353704608212	0.935	0.788	1.65073201783676e-52	3.89754336731437e-48	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]
19	MT-ND4L	-0.574744768370984	0.676	0.818	1.64810933660619e-49	3.89135095466086e-45	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]
19	MARCKS	0.406949820913813	0.987	0.907	1.5752592320392e-47	3.71934457276777e-43	myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]
19	KCNQ1OT1	-0.756606084971697	0.599	0.757	5.9550485083259e-47	1.40604650330083e-42	KCNQ1 opposite strand/antisense transcript 1 [Source:HGNC Symbol;Acc:HGNC:6295]
19	GABPB1-AS1	-0.441882797544351	0.799	0.883	3.56915174101079e-46	8.42712417570058e-42	GABPB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44157]
19	TNFAIP2	-0.462646907726473	0.706	0.853	9.69431702742955e-46	2.28892519334639e-41	TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]
19	DSP	-0.4414730668683	0.788	0.892	2.19042863152679e-43	5.17182104189791e-39	desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052]
19	STMN1	0.41928757377741	0.947	0.869	5.32814062395556e-43	1.25802728272215e-38	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]
19	APP	-0.407683909254672	0.866	0.944	2.10937571513419e-42	4.98044700100332e-38	amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]
19	POLR2J3	-0.441135470346882	0.593	0.738	2.10461901597816e-40	4.96921595862604e-36	RNA polymerase II subunit J3 [Source:HGNC Symbol;Acc:HGNC:33853]
19	SLC5A3	-0.557414736935718	0.676	0.81	1.77344817470327e-38	4.1872884852919e-34	solute carrier family 5 member 3 [Source:HGNC Symbol;Acc:HGNC:11038]
19	DYNC1H1	-0.437427721047429	0.578	0.717	1.00000957818827e-31	2.36112261506033e-27	dynein cytoplasmic 1 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]
19	CTSB	-0.437284133842448	0.866	0.942	7.33745270113369e-30	1.73244595726468e-25	cathepsin B [Source:HGNC Symbol;Acc:HGNC:2527]
19	CLU	-0.440023596841634	0.971	0.987	1.02846319369353e-29	2.4283044466298e-25	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]
19	SNHG19	-0.405717062840701	0.857	0.925	2.02069857256377e-29	4.77107139968031e-25	small nucleolar RNA host gene 19 [Source:HGNC Symbol;Acc:HGNC:49574]
19	MUC16	-0.471922456519624	0.569	0.68	6.58882480799581e-27	1.55568742541589e-22	mucin 16, cell surface associated [Source:HGNC Symbol;Acc:HGNC:15582]
19	PLCG2	-1.09638810410146	0.346	0.531	5.94789934453907e-22	1.40435851423912e-17	phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]
19	SPON1	-0.491433713541679	0.822	0.863	4.39372530471888e-18	1.03740248169718e-13	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]
19	IGFL2-AS1	-0.440925597408758	0.481	0.598	6.77094654639022e-18	1.59868818906819e-13	IGFL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52559]
19	ADM	0.470208782715315	0.484	0.393	4.33287745142493e-14	1.02303569505594e-09	adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]
19	AL627171.2	-0.422829160923926	0.462	0.595	5.88937539803506e-13	1.39054042523006e-08	novel transcript
19	CP	-0.587457005306139	0.672	0.72	1.10533648946655e-12	2.60980998527947e-08	ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]
19	SCD	-0.533394151235967	0.829	0.836	1.42303318354605e-12	3.35992364967059e-08	stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]
19	CDH6	-0.613149256993767	0.546	0.575	1.6236818357286e-11	3.8336751823388e-07	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]
