cluster	gene	avg_logFC	pct.1	pct.2	p_val	p_val_adj	description
16	GPX4	-0.658542025753735	0.992	1	1.25495915799468e-210	2.96308406794125e-206	glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]
16	SNHG1	0.860112550768564	0.981	0.862	6.03624907757339e-210	1.42521876970585e-205	small nucleolar RNA host gene 1 [Source:HGNC Symbol;Acc:HGNC:32688]
16	MT-ND5	-1.21402916550057	0.832	0.963	1.36615834194148e-208	3.22563646115803e-204	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5 [Source:HGNC Symbol;Acc:HGNC:7461]
16	CHCHD10	-1.06642262887735	0.576	0.903	3.24744992115816e-207	7.66755400884653e-203	coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:HGNC Symbol;Acc:HGNC:15559]
16	MRPL47	0.524867009842254	0.998	0.99	1.13368325603874e-206	2.67673953583307e-202	mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652]
16	MT-ND4	-1.29172424807201	1	0.999	6.91563250774708e-206	1.63284999140416e-201	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]
16	ZFAS1	0.754933465214738	1	1	1.89184328119302e-205	4.46683117122485e-201	ZNFX1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:33101]
16	NIFK	0.597961566708635	0.995	0.962	1.99700170115311e-204	4.71512071659262e-200	nucleolar protein interacting with the FHA domain of MKI67 [Source:HGNC Symbol;Acc:HGNC:17838]
16	MED10	0.541239002649365	0.994	0.965	5.11773131617627e-200	1.20834754106238e-195	mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760]
16	EIF3K	-0.793812928060213	0.973	0.996	1.70654485504352e-199	4.02932305724325e-195	eukaryotic translation initiation factor 3 subunit K [Source:HGNC Symbol;Acc:HGNC:24656]
16	ATP5PD	-0.733575493018623	0.859	0.981	8.2688696265204e-199	1.95236280751773e-194	ATP synthase peripheral stalk subunit d [Source:HGNC Symbol;Acc:HGNC:845]
16	NOP16	0.616151006636524	0.979	0.892	3.65484828877309e-198	8.62946229462214e-194	NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]
16	PPDPF	-0.758498664922785	0.851	0.975	6.66609894515449e-195	1.57393262194043e-190	pancreatic progenitor cell differentiation and proliferation factor [Source:HGNC Symbol;Acc:HGNC:16142]
16	ATF4	0.64477451521061	0.998	0.985	7.46068013679148e-195	1.76154118709784e-190	activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786]
16	MT-ATP6	-1.31880320722208	1	0.999	1.62355904132878e-194	3.83338525248139e-190	mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414]
16	DDX21	0.481458289655574	1	0.999	8.51805288378443e-191	2.01119746639034e-186	DExD-box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]
16	DCAF13	0.520167972753386	0.999	0.971	1.30396800345531e-190	3.07879885295834e-186	DDB1 and CUL4 associated factor 13 [Source:HGNC Symbol;Acc:HGNC:24535]
16	MT-CO3	-1.33055736748462	0.999	1	6.77656588811056e-189	1.60001497184178e-184	mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]
16	CCNB1IP1	0.598067229547498	0.995	0.956	7.23762475766941e-189	1.70887558153333e-184	cyclin B1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:19437]
16	MICOS13	-0.8362630622342	0.475	0.858	9.34179934856934e-188	2.20569224419071e-183	mitochondrial contact site and cristae organizing system subunit 13 [Source:HGNC Symbol;Acc:HGNC:33702]
16	CYBA	-0.801326695652745	0.826	0.978	2.77222026496147e-187	6.54548926760053e-183	cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]
16	MT-ND4L	-0.979933370491321	0.46	0.824	3.10493180404491e-187	7.33105448253043e-183	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]
16	SNHG17	0.745918571102769	0.983	0.787	1.58829955552861e-185	3.75013408055861e-181	small nucleolar RNA host gene 17 [Source:HGNC Symbol;Acc:HGNC:48600]
16	ATP5F1D	-0.957565840938753	0.582	0.885	5.57450507096774e-184	1.31619639230619e-179	ATP synthase F1 subunit delta [Source:HGNC Symbol;Acc:HGNC:837]
16	PPP1R10	0.633411270891836	0.969	0.889	1.39942237063458e-183	3.3041761593053e-179	protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]
16	SF3B6	0.439581645022848	1	1	4.14142210296473e-183	9.77831172731003e-179	splicing factor 3b subunit 6 [Source:HGNC Symbol;Acc:HGNC:30096]
16	C19orf33	-0.71133974922361	0.942	0.99	8.15996793927145e-183	1.92665003014138e-178	chromosome 19 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:16668]
16	METTL26	-0.769640699127638	0.462	0.846	2.11338227565563e-181	4.98990689105051e-177	methyltransferase like 26 [Source:HGNC Symbol;Acc:HGNC:14141]
16	MT-CYB	-1.08287748268388	0.998	0.999	1.33756526003269e-180	3.15812533546318e-176	mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]
16	APRT	-0.667739577017299	0.816	0.97	4.46103169266339e-178	1.05329419295475e-173	adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]
16	DHX36	0.527755794786438	0.992	0.977	5.47232416537761e-178	1.29207045868731e-173	DEAH-box helicase 36 [Source:HGNC Symbol;Acc:HGNC:14410]
16	HMGN3	-0.707319610373886	0.861	0.979	5.58096824252923e-178	1.31772241174358e-173	high mobility group nucleosomal binding domain 3 [Source:HGNC Symbol;Acc:HGNC:12312]
16	PDXK	-0.734267560124294	0.579	0.906	7.20924800840152e-178	1.70217554726368e-173	pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
16	EIF4A2	0.568828213775905	0.999	0.997	2.51242411716903e-177	5.9320845830478e-173	eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284]
16	SNHG6	0.482528545621435	1	1	4.47207374235298e-177	1.05590133130696e-172	small nucleolar RNA host gene 6 [Source:HGNC Symbol;Acc:HGNC:32965]
16	ANKRD1	0.905886042744146	0.815	0.446	1.76446875295488e-176	4.16608717260178e-172	ankyrin repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:15819]
16	BRIX1	0.566213558198478	0.998	0.968	3.11231462722057e-176	7.34848606633049e-172	biogenesis of ribosomes BRX1 [Source:HGNC Symbol;Acc:HGNC:24170]
16	DDT	-0.698871525829073	0.725	0.945	7.1341927794976e-174	1.68445425716718e-169	D-dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2732]
16	BLOC1S1	-0.711666160607763	0.521	0.874	4.12148895389594e-170	9.73124756904369e-166	biogenesis of lysosomal organelles complex 1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]
16	ARL6IP4	-0.724356764047971	0.774	0.954	4.83042916943366e-168	1.14051263119498e-163	ADP ribosylation factor like GTPase 6 interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:18076]
16	NDUFA11	-0.614410759525031	0.81	0.968	2.05767965744129e-167	4.85838743918464e-163	NADH:ubiquinone oxidoreductase subunit A11 [Source:HGNC Symbol;Acc:HGNC:20371]
16	AC095055.1	0.669518718621028	0.823	0.436	4.22825345047259e-167	9.98332922191084e-163	novel transcript, antisense to SH3D19
16	BHLHE41	-0.810921658430695	0.666	0.919	1.52861166848788e-164	3.60920501046674e-160	basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]
16	TCEAL8	-0.606902029365447	0.673	0.934	4.63115070996851e-163	1.09346099413066e-158	transcription elongation factor A like 8 [Source:HGNC Symbol;Acc:HGNC:28683]
16	CNBP	0.445087967884704	1	1	5.53850888816709e-163	1.30769733358513e-158	CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]
16	BMP7	-0.979187432932026	0.59	0.871	1.29208362920924e-162	3.05073865692593e-158	bone morphogenetic protein 7 [Source:HGNC Symbol;Acc:HGNC:1074]
16	FAAP20	-0.686175854802381	0.718	0.931	3.10182823277761e-161	7.32372664041122e-157	FA core complex associated protein 20 [Source:HGNC Symbol;Acc:HGNC:26428]
16	SEM1	-0.51085220017814	0.989	0.997	5.52927738119734e-161	1.3055176824745e-156	SEM1 26S proteasome complex subunit [Source:HGNC Symbol;Acc:HGNC:10845]
16	METRN	-0.874645875390178	0.292	0.721	3.30011248881197e-160	7.79189559733394e-156	meteorin, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:14151]
16	PRPF38B	0.55326059144422	0.984	0.93	8.56028674861302e-160	2.02116930421502e-155	pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]
16	TATDN1	0.476999245444827	0.988	0.956	3.3742903797166e-159	7.96703701554886e-155	TatD DNase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24220]
16	ARPC1B	-0.909008286980015	0.588	0.888	6.08920732209328e-159	1.43772274081944e-154	actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]
16	NDUFAF8	-0.602610598192379	0.708	0.939	1.36395828244464e-158	3.22044190068004e-154	NADH:ubiquinone oxidoreductase complex assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:33551]
16	RABGGTB	0.522894546285887	0.955	0.822	2.00891008526839e-158	4.74323760232718e-154	Rab geranylgeranyltransferase subunit beta [Source:HGNC Symbol;Acc:HGNC:9796]
16	RBM8A	0.483890038047683	1	0.993	4.48984425005185e-158	1.06009712587974e-153	RNA binding motif protein 8A [Source:HGNC Symbol;Acc:HGNC:9905]
16	EZR	-0.657116754506346	0.882	0.982	4.54876327896254e-158	1.07400849779584e-153	ezrin [Source:HGNC Symbol;Acc:HGNC:12691]
16	AURKAIP1	-0.692619411044121	0.963	0.994	2.78033054950401e-157	6.56463846043392e-153	aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]
16	RPL28	-0.472299799014837	1	1	4.91417369348311e-157	1.1602855507683e-152	ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330]
16	ARRDC4	0.493708673653961	0.499	0.164	6.83896525705056e-157	1.61474808684221e-152	arrestin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28087]
16	MRPL12	-0.925072644138079	0.407	0.765	1.7729729130729e-156	4.18616634505643e-152	mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]
16	ATOX1	-0.550055678787162	0.816	0.967	2.80312710416951e-156	6.61846340565463e-152	antioxidant 1 copper chaperone [Source:HGNC Symbol;Acc:HGNC:798]
16	EIF2A	0.457535918756947	0.995	0.977	1.5674031053449e-155	3.70079547202984e-151	eukaryotic translation initiation factor 2A [Source:HGNC Symbol;Acc:HGNC:3254]
16	PCNP	0.425550371661556	0.997	0.969	2.56826076124478e-155	6.06392048337504e-151	PEST proteolytic signal containing nuclear protein [Source:HGNC Symbol;Acc:HGNC:30023]
16	TAF1D	0.647397724874586	0.98	0.882	2.95080189056603e-155	6.96713834381545e-151	TATA-box binding protein associated factor, RNA polymerase I subunit D [Source:HGNC Symbol;Acc:HGNC:28759]
16	AHNAK	-0.776512792527779	0.738	0.936	3.13105670833935e-155	7.39273799406003e-151	AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347]
16	SNHG15	0.665316530164481	0.985	0.876	3.52948724370012e-155	8.33347233110035e-151	small nucleolar RNA host gene 15 [Source:HGNC Symbol;Acc:HGNC:27797]
16	TIMM17A	0.427012058784493	0.998	0.992	2.14250341119102e-154	5.05866480416312e-150	translocase of inner mitochondrial membrane 17A [Source:HGNC Symbol;Acc:HGNC:17315]
16	ATP6V0B	0.457219163428007	0.998	0.997	2.90975316286024e-154	6.87021819282932e-150	ATPase H+ transporting V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861]
16	SNHG32	0.573525558623411	0.923	0.648	9.28417951742824e-154	2.19208762585998e-149	small nucleolar RNA host gene 32 [Source:HGNC Symbol;Acc:HGNC:19078]
16	HNRNPA2B1	-0.535744539887906	0.997	1	1.68461086841465e-153	3.97753472141382e-149	heterogeneous nuclear ribonucleoprotein A2/B1 [Source:HGNC Symbol;Acc:HGNC:5033]
16	ACTB	-0.522315138845293	1	1	5.30529212368981e-153	1.2526325233244e-148	actin beta [Source:HGNC Symbol;Acc:HGNC:132]
16	EPC1	0.579195524419255	0.901	0.669	2.28684385469806e-152	5.39946702532759e-148	enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]
16	YRDC	0.512980563018932	0.953	0.726	2.62787694055407e-152	6.20468024434222e-148	yrdC N6-threonylcarbamoyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:28905]
16	HOXA5	-0.624919657845846	0.395	0.796	8.80547981741982e-152	2.07906183969099e-147	homeobox A5 [Source:HGNC Symbol;Acc:HGNC:5106]
16	MYNN	0.531805597795942	0.888	0.627	5.87730015757027e-151	1.38768934020392e-146	myoneurin [Source:HGNC Symbol;Acc:HGNC:14955]
16	PSMD6	0.432816443411165	0.999	0.985	5.31279005048425e-150	1.25440285881984e-145	proteasome 26S subunit, non-ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9564]
16	GSTP1	-0.454161561484752	1	1	8.54777945765198e-149	2.01821620774621e-144	glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638]
16	TK1	-0.70137451556305	0.434	0.791	1.67946454350212e-148	3.96538373366286e-144	thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]
16	ROMO1	-0.559634581308932	0.946	0.99	7.89876111907133e-148	1.86497648782393e-143	reactive oxygen species modulator 1 [Source:HGNC Symbol;Acc:HGNC:16185]
16	TYMS	-0.771388648277147	0.398	0.771	4.23581964780791e-147	1.00011937704393e-142	thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441]
16	NAA10	-0.740000363991999	0.436	0.796	1.3818111895201e-146	3.2625943995759e-142	N(alpha)-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]
16	TMEM160	-0.764704197281521	0.419	0.774	3.83480079620204e-146	9.05434815991263e-142	transmembrane protein 160 [Source:HGNC Symbol;Acc:HGNC:26042]
16	MGMT	-0.748212859126025	0.397	0.76	4.30515463042117e-145	1.01649005978874e-140	O-6-methylguanine-DNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:7059]
16	ZNRD2	-0.633848297012642	0.712	0.924	1.30527422779836e-144	3.08188297925471e-140	zinc ribbon domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11328]
16	MZT2B	-0.530468055070814	0.915	0.987	1.18296778660043e-143	2.79310524094229e-139	mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]
16	TALDO1	-0.64299248830827	0.737	0.933	2.23293380435599e-143	5.27218000546492e-139	transaldolase 1 [Source:HGNC Symbol;Acc:HGNC:11559]
16	TUBA1B	-0.828265757222827	0.974	0.993	1.29565195639696e-142	3.05916383424887e-138	tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]
16	PEA15	0.425893111769401	0.997	0.974	1.45022957369196e-142	3.4241370464441e-138	proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]
16	EMX2	-0.804292484345921	0.406	0.752	1.58390734100329e-142	3.73976362284286e-138	empty spiracles homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3341]
16	NDUFA13	-0.436705574287553	0.98	0.998	1.7277218237512e-142	4.07932399805896e-138	NADH:ubiquinone oxidoreductase subunit A13 [Source:HGNC Symbol;Acc:HGNC:17194]
16	SMIM22	-0.682005027154063	0.356	0.74	3.71595289398117e-142	8.77373637797895e-138	small integral membrane protein 22 [Source:HGNC Symbol;Acc:HGNC:48329]
16	MKI67	-0.977418610355763	0.27	0.68	2.04727595306845e-141	4.83382325278991e-137	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]
16	TIMP2	-0.581474484390687	0.705	0.941	2.40553565327439e-141	5.67971023094616e-137	TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]
16	RABL6	-0.644071151353129	0.607	0.868	3.46815936753268e-141	8.18867108268141e-137	RAB, member RAS oncogene family like 6 [Source:HGNC Symbol;Acc:HGNC:24703]
16	PNO1	0.495150523999691	0.928	0.777	3.91884439251322e-141	9.25278349516297e-137	partner of NOB1 homolog [Source:HGNC Symbol;Acc:HGNC:32790]
16	SELENOT	0.411781860417207	0.991	0.985	1.64705654260692e-140	3.8888652027492e-136	selenoprotein T [Source:HGNC Symbol;Acc:HGNC:18136]
16	UTP23	0.475562770243254	0.957	0.819	6.23067643281112e-140	1.47112501255103e-135	UTP23 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:28224]
16	MT-CO1	-0.983294814155077	1	0.999	4.27407562590874e-139	1.00915199603331e-134	mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419]
16	PHPT1	-0.528553419999308	0.923	0.983	6.25299941111418e-139	1.47639569095817e-134	phosphohistidine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30033]
16	ATP5MC1	-0.671905475052304	0.771	0.95	1.83170887949724e-138	4.32484783538094e-134	ATP synthase membrane subunit c locus 1 [Source:HGNC Symbol;Acc:HGNC:841]
16	COL18A1	-0.669741319263071	0.371	0.741	4.64900148201379e-138	1.09767573991828e-133	collagen type XVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2195]
16	NDUFA3	-0.548016176493134	0.884	0.98	5.87568816613426e-138	1.38730873290596e-133	NADH:ubiquinone oxidoreductase subunit A3 [Source:HGNC Symbol;Acc:HGNC:7686]
16	UPK1B	-0.784773402253522	0.301	0.697	1.46995151354447e-137	3.47070251862986e-133	uroplakin 1B [Source:HGNC Symbol;Acc:HGNC:12578]
16	RNASEH2C	-0.709664761899698	0.425	0.764	1.64046901077839e-137	3.87331138134886e-133	ribonuclease H2 subunit C [Source:HGNC Symbol;Acc:HGNC:24116]
16	MT-CO2	-0.923440695370909	1	1	2.04325078382e-137	4.8243194256774e-133	mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]
16	LGALS3BP	-0.863861859991809	0.332	0.695	2.09455139114491e-137	4.94544528963224e-133	galectin 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]
16	NDUFB7	-0.575408434443138	0.835	0.963	4.74971364671593e-137	1.1214548891261e-132	NADH:ubiquinone oxidoreductase subunit B7 [Source:HGNC Symbol;Acc:HGNC:7702]
16	FBXO28	0.497755444524546	0.867	0.579	6.33877172795806e-137	1.49664739268818e-132	F-box protein 28 [Source:HGNC Symbol;Acc:HGNC:29046]
16	NDUFB10	-0.522786099472417	0.997	0.999	1.25048070284e-136	2.95250998747552e-132	NADH:ubiquinone oxidoreductase subunit B10 [Source:HGNC Symbol;Acc:HGNC:7696]
16	TNNT1	-0.602657532080732	0.723	0.924	1.34081521619775e-136	3.1657988069645e-132	troponin T1, slow skeletal type [Source:HGNC Symbol;Acc:HGNC:11948]
16	C4orf48	-0.614567982265151	0.566	0.875	1.63289291090287e-136	3.85542345193276e-132	chromosome 4 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:34437]
16	UPF3B	0.485245773116039	0.968	0.867	2.66717836206702e-136	6.29747483067644e-132	UPF3B regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20439]
16	SRSF11	0.423197120924506	0.998	0.982	4.1495872973606e-136	9.79759056779812e-132	serine and arginine rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]
16	NTHL1	-0.7315546471307	0.479	0.794	4.07013102830042e-135	9.60998637092012e-131	nth like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:8028]
16	TFB2M	0.497689656000699	0.877	0.63	1.19770902135554e-134	2.82791077032256e-130	transcription factor B2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:18559]
16	CEBPZ	0.455017843247864	0.979	0.937	3.06301191994688e-134	7.23207744418658e-130	CCAAT enhancer binding protein zeta [Source:HGNC Symbol;Acc:HGNC:24218]
16	MZT2A	-0.551407627219898	0.693	0.924	3.3607839735059e-134	7.93514703984479e-130	mitotic spindle organizing protein 2A [Source:HGNC Symbol;Acc:HGNC:33187]
16	WDR43	0.479030203324626	0.984	0.938	9.65962580336534e-134	2.28073424843259e-129	WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]
16	MT-ND6	-1.01204368698751	0.579	0.832	1.02802010029736e-133	2.42725825881209e-129	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]
16	ATG101	0.411206736908175	0.993	0.955	7.34104369645176e-133	1.73329382716923e-128	autophagy related 101 [Source:HGNC Symbol;Acc:HGNC:25679]
16	MRPS18B	0.462647079493998	0.966	0.879	1.35199341930549e-132	3.19219166232219e-128	mitochondrial ribosomal protein S18B [Source:HGNC Symbol;Acc:HGNC:14516]
16	IL6	0.636385271145417	0.766	0.415	1.8687957827149e-132	4.41241372256814e-128	interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018]
16	HMGB3	-0.708371450897766	0.501	0.799	1.15381926080408e-131	2.72428265668451e-127	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]
16	CACYBP	-0.58637264862222	0.858	0.972	1.9980851472657e-131	4.71767884120904e-127	calcyclin binding protein [Source:HGNC Symbol;Acc:HGNC:30423]
16	GUK1	-0.554407379679665	0.819	0.972	2.91838437039947e-131	6.89059733695019e-127	guanylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:4693]
16	FILIP1L	0.429973838132564	0.386	0.117	6.81894251987892e-131	1.61002051836861e-126	filamin A interacting protein 1 like [Source:HGNC Symbol;Acc:HGNC:24589]
16	ERVK3-1	0.474691993819814	0.939	0.699	3.95503354331345e-129	9.33822969911738e-125	endogenous retrovirus group K3 member 1 [Source:HGNC Symbol;Acc:HGNC:30466]
16	RPF1	0.442710299598775	0.923	0.733	6.92421429580834e-129	1.63487623738331e-124	ribosome production factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:30350]
16	MYBL2	-0.606402136095337	0.685	0.913	3.50660732199959e-128	8.27945054797323e-124	MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548]
16	GSTO1	-0.669120607556597	0.419	0.74	4.19101629507665e-128	9.89540857430548e-124	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]
16	PNPLA2	0.46995108100592	0.986	0.935	2.69065949132729e-126	6.35291612497287e-122	patatin like phospholipase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30802]
16	BOLA2	0.457011364710825	0.927	0.767	4.07438293839677e-126	9.6200255558486e-122	bolA family member 2 [Source:HGNC Symbol;Acc:HGNC:29488]
16	STMN1	-0.748007606414044	0.651	0.877	1.39528777847221e-125	3.29441397375073e-121	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]
16	HSPA1A	-0.640915283809026	0.538	0.826	1.97038168977108e-125	4.65226820771851e-121	heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]
16	MRPS30	0.429849290179081	0.969	0.912	3.68861183345609e-125	8.70918139997319e-121	mitochondrial ribosomal protein S30 [Source:HGNC Symbol;Acc:HGNC:8769]
16	DHCR24	-0.739024669551036	0.68	0.908	4.88420521216049e-125	1.15320969264321e-120	24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]
16	RSRC2	0.522130988838559	0.992	0.961	9.10635861537412e-125	2.15010233267598e-120	arginine and serine rich coiled-coil 2 [Source:HGNC Symbol;Acc:HGNC:30559]
