cluster	gene	avg_logFC	pct.1	pct.2	p_val	p_val_adj	description
4	GMPS	0.464887328931026	0.944	0.85	0	0	guanine monophosphate synthase [Source:HGNC Symbol;Acc:HGNC:4378]
4	TPX2	0.461213049599752	0.922	0.782	0	0	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]
4	BRCA1	0.460345514067647	0.715	0.337	0	0	BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]
4	DUT	0.451922332246139	0.956	0.886	0	0	deoxyuridine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3078]
4	CENPU	0.446123950145102	0.792	0.496	0	0	centromere protein U [Source:HGNC Symbol;Acc:HGNC:21348]
4	FEN1	0.443204819995829	0.922	0.775	0	0	flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650]
4	NUSAP1	0.442388674578588	0.802	0.564	0	0	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]
4	RAD51AP1	0.442293707819124	0.768	0.381	0	0	RAD51 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16956]
4	NCAPG	0.427297932955735	0.625	0.301	0	0	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]
4	ZWINT	0.426791422619691	0.864	0.647	0	0	ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]
4	KIF11	0.424469486930314	0.716	0.42	0	0	kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]
4	GINS2	0.421060281265195	0.742	0.409	0	0	GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]
4	NDC80	0.420157494730226	0.615	0.29	0	0	NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]
4	MSH2	0.416724774670381	0.787	0.53	0	0	mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]
4	ELF3	-0.67211535419326	0.877	0.961	3.96300929628806e-305	9.35706124946574e-301	E74 like ETS transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3318]
4	FAM111A	0.430293766588314	0.686	0.437	2.24090827234337e-301	5.29100852182993e-297	family with sequence similarity 111 member A [Source:HGNC Symbol;Acc:HGNC:24725]
4	CEBPD	-0.627695373869076	0.487	0.758	1.41991438287986e-285	3.35255984941763e-281	CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]
4	CXCL1	-1.11238655557426	0.307	0.567	1.74806575752549e-280	4.12735806009345e-276	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]
4	HLTF	0.50803601992592	0.881	0.769	1.64115597801207e-263	3.8749333796843e-259	helicase like transcription factor [Source:HGNC Symbol;Acc:HGNC:11099]
4	H1F0	0.416102520500878	0.897	0.796	2.18031283123803e-250	5.14793662583611e-246	H1 histone family member 0 [Source:HGNC Symbol;Acc:HGNC:4714]
4	MCM4	0.426750908446013	0.646	0.434	2.02025589461706e-235	4.77002619278035e-231	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]
4	DHFR	0.414563680581491	0.848	0.718	7.0893183038695e-216	1.67385894472663e-211	dihydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:2861]
4	HIST1H4H	-0.45951077246703	0.258	0.492	3.44273400784471e-207	8.12863926592215e-203	histone cluster 1 H4 family member h [Source:HGNC Symbol;Acc:HGNC:4788]
4	SNHG8	-0.48726491031849	0.992	0.998	4.47510576801334e-205	1.05661722288563e-200	small nucleolar RNA host gene 8 [Source:HGNC Symbol;Acc:HGNC:33098]
4	CITED2	-0.470629560597527	0.629	0.78	1.73961033492528e-166	4.10739396179209e-162	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]
4	HES1	-0.863408247095754	0.515	0.627	1.86125895140699e-146	4.39461851016705e-142	hes family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5192]
4	DLX2	-0.490341427733682	0.313	0.495	1.9020687440423e-143	4.49097451155828e-139	distal-less homeobox 2 [Source:HGNC Symbol;Acc:HGNC:2915]
4	NFKBIA	-0.817025416436641	0.889	0.933	4.15902540086923e-123	9.81987487399233e-119	NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]
4	TNFAIP3	-0.420111654765074	0.205	0.377	2.44892044680769e-120	5.78214606695764e-116	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]
4	JUNB	-0.638642518324297	0.847	0.9	8.23461656729447e-117	1.9442753177039e-112	JunB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6205]
4	ID2	-0.593441381407295	0.811	0.876	2.28612100306166e-111	5.39776030032888e-107	inhibitor of DNA binding 2 [Source:HGNC Symbol;Acc:HGNC:5361]
4	EFNA1	-0.522438898113911	0.615	0.717	2.63293346262013e-111	6.21661919859238e-107	ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]
4	GADD45B	-1.05228529144123	0.554	0.606	4.34042592231518e-111	1.02481796451784e-106	growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096]
4	MTRNR2L12	-0.471140883602819	0.823	0.891	1.30696120866772e-110	3.08586610978536e-106	MT-RNR2 like 12 [Source:HGNC Symbol;Acc:HGNC:37169]
4	TAF1D	-0.423341027824326	0.837	0.891	2.00375818025166e-101	4.73107343939219e-97	TATA-box binding protein associated factor, RNA polymerase I subunit D [Source:HGNC Symbol;Acc:HGNC:28759]
4	MT1X	-0.807987068423829	0.782	0.867	3.09887969951355e-96	7.31676485852144e-92	metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]
4	MT2A	-1.00647121284665	0.923	0.953	7.91482520642431e-87	1.86876937948884e-82	metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]
4	SNHG15	-0.467036241903752	0.836	0.884	8.64963074360977e-77	2.0422643148737e-72	small nucleolar RNA host gene 15 [Source:HGNC Symbol;Acc:HGNC:27797]
4	EID2	-0.410028455360374	0.869	0.91	3.1603603557313e-74	7.46192683591717e-70	EP300 interacting inhibitor of differentiation 2 [Source:HGNC Symbol;Acc:HGNC:28292]
4	DDIT3	-0.420663215293706	0.763	0.82	1.00254371768803e-68	2.36710597183322e-64	DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]
4	KLF10	-0.49081539623953	0.548	0.603	5.70275426140175e-59	1.34647730865957e-54	Kruppel like factor 10 [Source:HGNC Symbol;Acc:HGNC:11810]
4	ID1	-0.45252752845583	0.997	0.998	1.18449323032144e-57	2.79670696611196e-53	inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]
4	PLCG2	-1.32592211798701	0.477	0.535	1.5856821113138e-41	3.74395403302301e-37	phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]
4	AL627171.2	-0.492389545676528	0.568	0.595	1.75279645557532e-33	4.13852771125888e-29	novel transcript
4	FLG	-0.52004120820021	0.34	0.423	1.44215886885349e-24	3.40508130524998e-20	filaggrin [Source:HGNC Symbol;Acc:HGNC:3748]
