cluster	gene	avg_logFC	pct.1	pct.2	p_val	p_val_adj	description
14	KLK15	-0.498486898505306	0.165	0.449	2.6983730850124e-85	6.37112869102278e-81	kallikrein related peptidase 15 [Source:HGNC Symbol;Acc:HGNC:20453]
14	AC095055.1	-0.471354177615466	0.163	0.457	2.13255110835365e-82	5.03516642193381e-78	novel transcript, antisense to SH3D19
14	PDRG1	-0.455715028507331	0.486	0.694	4.5920818674127e-81	1.08423644971481e-76	p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]
14	SNHG15	-0.713775838614425	0.798	0.882	8.12269183804806e-81	1.91784876988153e-76	small nucleolar RNA host gene 15 [Source:HGNC Symbol;Acc:HGNC:27797]
14	IER3	-0.749328502188697	0.602	0.772	2.18870119143112e-80	5.16774238308802e-76	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]
14	EID2	-0.673992611742869	0.834	0.908	4.09820862479987e-80	9.67628038401496e-76	EP300 interacting inhibitor of differentiation 2 [Source:HGNC Symbol;Acc:HGNC:28292]
14	SIRT7	-0.42876511300829	0.696	0.846	7.02543138033788e-80	1.65877460321158e-75	sirtuin 7 [Source:HGNC Symbol;Acc:HGNC:14935]
14	NEAT1	0.455867827785403	1	0.999	1.81518619606536e-79	4.28583612752993e-75	nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]
14	KLF10	-0.680212919190908	0.373	0.605	1.46243603399334e-78	3.45295771986167e-74	Kruppel like factor 10 [Source:HGNC Symbol;Acc:HGNC:11810]
14	MT-CO3	0.417314368947507	1	0.999	2.1007556349504e-77	4.96009412968138e-73	mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]
14	EIF5	-0.415841517113104	0.99	0.995	4.49371828064499e-77	1.06101182324309e-72	eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]
14	HES1	-0.776568190172464	0.394	0.622	1.58694068545507e-76	3.74692565242797e-72	hes family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5192]
14	ATF4	-0.476520910461574	0.98	0.985	6.59826198930904e-76	1.55791563829576e-71	activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786]
14	ID3	-0.48860739049707	0.597	0.788	6.74495983604689e-76	1.59255246688903e-71	inhibitor of DNA binding 3, HLH protein [Source:HGNC Symbol;Acc:HGNC:5362]
14	CCNB1IP1	-0.409625595342949	0.911	0.959	8.27790030786045e-74	1.95449504168893e-69	cyclin B1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:19437]
14	OSER1	-0.530714979851557	0.809	0.891	9.0243718957146e-74	2.13074444829717e-69	oxidative stress responsive serine rich 1 [Source:HGNC Symbol;Acc:HGNC:16105]
14	TAF1D	-0.489219177868395	0.797	0.888	2.25603956708474e-70	5.32673502184379e-66	TATA-box binding protein associated factor, RNA polymerase I subunit D [Source:HGNC Symbol;Acc:HGNC:28759]
14	PRPF38B	-0.449918734779118	0.884	0.933	3.99318916438831e-69	9.42831893603723e-65	pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]
14	ID2	-0.642316098095988	0.75	0.873	3.3623903543154e-68	7.9389398655741e-64	inhibitor of DNA binding 2 [Source:HGNC Symbol;Acc:HGNC:5361]
14	CSRNP1	-0.447099340629936	0.29	0.53	8.01975995417448e-68	1.89354552278014e-63	cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300]
14	ID1	-0.660535517778894	0.996	0.998	9.85547352445739e-67	2.32697585385964e-62	inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]
14	NR1D1	-0.455833549525404	0.167	0.406	2.31444059811061e-65	5.46462569619897e-61	nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]
14	GATA2	-0.51228699545111	0.393	0.6	6.82277794756374e-64	1.61092610119928e-59	GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]
14	ZFP36	-0.416521063041068	0.668	0.806	1.01914868268661e-63	2.40631195469134e-59	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]
14	EFNA1	-0.653130170200577	0.555	0.711	6.86030074543243e-63	1.61978560900405e-58	ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]
14	BRD2	-0.412561702175857	0.878	0.926	1.45766141788536e-62	3.44168437376913e-58	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]
14	JUNB	-0.740348114157466	0.838	0.896	3.50854750663303e-61	8.28403151791124e-57	JunB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6205]
14	SNAPC1	-0.583034295669989	0.494	0.656	2.04424325282388e-60	4.82666274424245e-56	small nuclear RNA activating complex polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:11134]
14	PPP1R15A	-0.504802787825171	0.465	0.635	8.08792032889027e-59	1.90963886885428e-54	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]
14	SNHG12	-0.441782403735061	0.448	0.631	4.05345914636626e-57	9.57062239048537e-53	small nucleolar RNA host gene 12 [Source:HGNC Symbol;Acc:HGNC:30062]
14	ZNF34	-0.426278398233425	0.187	0.406	4.63827709324401e-57	1.09514360448584e-52	zinc finger protein 34 [Source:HGNC Symbol;Acc:HGNC:13098]
14	TXNIP	-0.54274015194278	0.655	0.793	1.16266504664007e-56	2.74516844162187e-52	thioredoxin interacting protein [Source:HGNC Symbol;Acc:HGNC:16952]
14	TNFAIP3	-0.441740865199088	0.155	0.365	8.58980220182967e-56	2.028138197874e-51	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]
14	DLX2	-0.421762622476925	0.271	0.481	1.15277646399623e-52	2.7218205091415e-48	distal-less homeobox 2 [Source:HGNC Symbol;Acc:HGNC:2915]
14	SNHG9	-0.41512897670169	0.94	0.957	3.30806125124824e-51	7.81066342032222e-47	small nucleolar RNA host gene 9 [Source:HGNC Symbol;Acc:HGNC:33102]
14	CCN1	-0.468337412016469	0.788	0.866	2.51384419288763e-49	5.93543752382698e-45	cellular communication network factor 1 [Source:HGNC Symbol;Acc:HGNC:2654]
14	CXCL1	-0.632395314569537	0.351	0.543	4.14957424548683e-47	9.79755975101895e-43	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]
14	CITED2	-0.422096544012397	0.631	0.767	1.77125773262431e-44	4.18211663249926e-40	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]
14	TNF	-0.471935929295718	0.085	0.259	2.18592992440823e-44	5.16119914452027e-40	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]
14	SMAD7	-0.407209425768299	0.586	0.709	5.03261845106541e-43	1.18825154248105e-38	SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]
14	ADM	-0.538759326197079	0.214	0.402	1.89505613028227e-42	4.47441702920946e-38	adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]
14	SLC30A1	-0.451534043722422	0.463	0.602	8.55821053350775e-42	2.02067908906651e-37	solute carrier family 30 member 1 [Source:HGNC Symbol;Acc:HGNC:11012]
14	PLCG2	-0.854636646846044	0.452	0.531	9.01641858469703e-16	2.12886659203281e-11	phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]
